track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6Xbi3gOwMal0Ds3ETvBBwe,Jae Hall,The Winner Takes It All (Acoustic),The Winner Takes It All - Acoustic,57,159012,FALSE,0.426,0.127,6,-13.287,1,0.0648,0.863,4.30E-06,0.0993,0.149,62.535,5,acoustic
6QXolVfFVjUHPp5TVzsjIF,Aaron Espe,Only Time,Only Time,56,178546,FALSE,0.696,0.261,9,-12.107,0,0.0361,0.737,1.24E-05,0.11,0.361,136.053,3,acoustic
71ehTADpxs85ULrZgSEKCy,A Fine Frenzy,One Cell In The Sea,Almost Lover,57,268800,FALSE,0.549,0.24,0,-7.778,1,0.0338,0.947,0,0.106,0.167,119.58,4,acoustic
4zYkSXrfgJyrNkNv3mTiIZ,Roses & Frey,Dance Monkey,Dance Monkey,51,197850,FALSE,0.541,0.192,0,-13.995,0,0.0282,0.893,0,0.193,0.317,139.938,4,acoustic
1nFJAKHt0jgzVogbNJT3Zz,Parachute,Parachute,Ocean,48,222400,FALSE,0.662,0.711,5,-4.924,1,0.0279,0.0686,1.17E-05,0.085,0.352,119.989,4,acoustic
1RZkqIEM5aV000fKgz9J46,Kina Grannis,Dream a Little Dream of Me,Dream a Little Dream of Me,52,142379,FALSE,0.665,0.185,1,-13.852,1,0.0381,0.913,0,0.334,0.458,82.474,4,acoustic
0n3E6m57nDZJDyUHllaMDp,The Mayries,Back For Good,Back For Good,54,194667,FALSE,0.591,0.175,6,-12.959,1,0.038,0.927,0,0.133,0.352,139.902,4,acoustic
2gBYjMXW65daBB1elr68JK,Canyon City,OK,OK,55,212400,FALSE,0.489,0.183,0,-14.769,1,0.033,0.907,3.95E-05,0.106,0.486,79.961,4,acoustic
1FF6TogE9ELY71XnLPoEv6,Andrew Foy;Renee Foy,Just The Two Of Us,Just The Two Of Us,41,196304,FALSE,0.618,0.083,4,-23.665,1,0.057,0.745,0.000123,0.146,0.597,90.865,4,acoustic
6G8xunNOicxhPPq9sG2raG,Boyce Avenue,"Cover Sessions, Vol. 6",Hey There Delilah,49,230868,FALSE,0.664,0.319,0,-8.149,0,0.0271,0.862,0,0.121,0.258,105.036,4,acoustic
6LsHKNorX6fPBNcGxU1jQZ,Andrew Foy;Renee Foy,Arcade,Arcade,37,186738,FALSE,0.408,0.266,10,-12.9,0,0.0404,0.875,0.000498,0.104,0.35,143.651,4,acoustic
1uxm47Qn1JhUWZHQfcY6w1,Kina Grannis,Yellow,Yellow,52,193536,FALSE,0.623,0.132,0,-13.668,1,0.035,0.893,0,0.217,0.266,82.105,4,acoustic
2nBrIzKacrNdIxs90FlsT1,Roses & Frey,Wake Me Up,Wake Me Up,58,196819,FALSE,0.494,0.214,7,-11.041,1,0.0363,0.92,1.07E-05,0.107,0.35,125.981,3,acoustic
5mdjfBsyzl78NQI4sI4IzR,Aidan Hawken,Walking Blind (feat. Carina Round),Walking Blind,48,201440,FALSE,0.374,0.183,9,-13.225,1,0.0281,0.897,0.0387,0.109,0.134,82.042,4,acoustic
7mQmu0JSoEyYU763IJXhIA,Jon Bryant,Headphones,Headphones,56,204998,FALSE,0.559,0.455,5,-8.937,1,0.0306,0.421,2.08E-06,0.103,0.396,159.985,4,acoustic
08feveJTNL1OMLSrdoHQ6Q,The Rescues,Teenage Dream,Teenage Dream,46,219093,FALSE,0.642,0.408,10,-8.168,1,0.0396,0.729,0,0.185,0.411,119.81,4,acoustic
4ngv7whSPSAwD8ZP3zMHsd,Ivan & Alyosha,The Worth Of The Wait,The Worth Of The Wait,55,171800,FALSE,0.48,0.618,2,-7.335,1,0.0501,0.844,8.93E-05,0.325,0.344,82.051,4,acoustic
24UxG3p1Ghtc5ejJtGBoeL,Kina Grannis,Can't Help Falling In Love (Piano Version),Can't Help Falling In Love - Piano Version,54,211624,FALSE,0.271,0.0937,0,-15.035,1,0.0367,0.939,0,0.108,0.147,164.721,5,acoustic
4yRlTvPVfEyhXfp6GZurq9,Austin Plaine,Austin Plaine,Never Come Back Again,57,196240,FALSE,0.594,0.695,8,-8.872,1,0.0259,0.19,3.58E-06,0.119,0.172,104.977,4,acoustic
5xQTEPjGsLuvwnnvyK3fAA,Chord Overstreet,Love You To Death,Love You To Death,49,199459,FALSE,0.574,0.344,4,-8.995,1,0.0345,0.421,0,0.0804,0.0987,147.924,3,acoustic
3Mq1SOKwAPYgE0ZtPzvWZZ,Plamina,Someone You Loved (Acoustic),Someone You Loved - Acoustic,55,169253,FALSE,0.647,0.298,3,-7.91,1,0.0311,0.861,0,0.12,0.31,106.244,4,acoustic
38ssTLOvoZyL4CLa4ImDG9,Kina Grannis;Imaginary Future,What a Wonderful World,What a Wonderful World,51,137066,FALSE,0.486,0.0399,0,-21.56,1,0.0405,0.953,8.74E-06,0.115,0.155,95.066,3,acoustic
0njuNwIyB3DoBHC0SFUkOr,Andrew Foy;Renee Foy,You Broke Me First,You Broke Me First,39,128798,TRUE,0.734,0.0423,4,-24.831,1,0.0583,0.916,0,0.108,0.14,123.905,4,acoustic
5sdliaZjk3rVGuT13UVhxn,Joshua Hyslop,Echos,Long Way Down,60,257972,FALSE,0.711,0.231,2,-13.033,1,0.0346,0.832,0.00115,0.105,0.186,125.062,4,acoustic
2Dz5WpEWA0vhnMmEPYiZ2y,Parachute,Losing Sleep,She Is Love,60,146066,FALSE,0.629,0.174,6,-9.697,1,0.141,0.616,0,0.118,0.305,134.295,1,acoustic
5w8Cu20Yt1ZNQuVdcafTYC,Phillip LaRue,The Meaning,Marigold,53,172708,FALSE,0.615,0.406,6,-12.619,1,0.0358,0.541,1.67E-05,0.0982,0.541,166.035,4,acoustic
1FHCU1rDAeaPsBW9byjJ0Q,krissy & ericka,Twelve: Fifty One (International Version),12:51,64,246280,FALSE,0.503,0.357,3,-9.36,1,0.0272,0.727,0,0.128,0.438,136.135,4,acoustic
0x26yM2rrvtoHGRXXzppx3,Takehara Pistol,リョウメンシダ/サンサーラ,サンサーラ,34,331984,FALSE,0.45,0.183,2,-9.003,1,0.0309,0.762,3.41E-06,0.11,0.219,61.192,4,acoustic
0Kt5AHOpQAkEsHAuPeB0le,Allman Brown;Liz Lawrence,1000 Years,Sons and Daughters,50,216052,FALSE,0.525,0.461,5,-9.489,0,0.0878,0.775,2.14E-06,0.362,0.202,147.997,4,acoustic
07m8PuXxxv5J4qPEDq6ZkK,Ben Rector,Brand New,Brand New,65,243933,FALSE,0.555,0.934,9,-5.04,1,0.113,0.00268,0,0.122,0.422,144.874,4,acoustic
1YjMWOorkBaP4MdKkKtp4y,The Weepies;Deb Talan;Steve Tannen,Say I Am You,Gotta Have You,56,199786,FALSE,0.678,0.363,11,-10.9,1,0.0318,0.872,0.000101,0.0798,0.543,75.004,5,acoustic
0KF5nzdiqZlxVK68MPITst,Ben Rector,Brand New,"30,000 Feet",57,256933,FALSE,0.555,0.452,0,-9.636,1,0.0554,0.694,0,0.0595,0.321,179.921,4,acoustic
1pV4cJaYl9ovK0GcSjH1hy,Eddy Tyler,Guitar Instrumental Covers,A Thousand Years,43,279916,FALSE,0.586,0.396,10,-9.953,1,0.0319,0.896,0.543,0.0992,0.16,142.591,3,acoustic
2fSIF8CJhoc9CJhF9vJDXp,Ray LaMontagne,Trouble,Jolene,64,250866,FALSE,0.588,0.142,7,-15.196,1,0.0329,0.863,0.000162,0.0953,0.288,119.656,4,acoustic
6J0bdIZElZMymahgVWRE9B,Eddie Vedder,Into The Wild (Music For The Motion Picture),No Ceiling,58,94053,FALSE,0.724,0.652,3,-6.869,1,0.0247,0.46,0.000142,0.101,0.75,106.911,4,acoustic
5sVyefkGgQeYCgnqr4KslQ,Joy Williams,Front Porch,Front Porch,64,231813,FALSE,0.567,0.224,1,-10.024,1,0.0299,0.887,0,0.109,0.2,124.44,4,acoustic
1MGIxsVtqK2npdPmI8Dj0D,Days N Daze,Rogue Taxidermy,Goodbye Lulu,35,150047,TRUE,0.544,0.839,5,-8.991,1,0.0568,0.784,0,0.341,0.967,87.609,4,acoustic
4M4suTUnAYZocl09XEKBZN,Ray LaMontagne,Cruising,Three More Days,36,216773,FALSE,0.555,0.68,10,-8.358,0,0.0323,0.126,0.000906,0.0506,0.903,84.518,4,acoustic
2C9ePPz58he8jmYEod9pvT,Callum J Wright,Isn't She Lovely (Acoustic),Isn't She Lovely - Acoustic,54,145771,FALSE,0.69,0.306,9,-9.193,1,0.0356,0.805,0,0.0968,0.424,115.671,4,acoustic
4j0xGuo8Z47wfBiVunT6VR,Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 4",We Could Still Be Happy,43,279260,FALSE,0.513,0.317,10,-17.036,1,0.0363,0.365,0.003,0.118,0.177,84.853,4,acoustic
0JzOJIS7ktLq5Ux6LtYJuW,John Adams,Fix You (Acoustic),Fix You - Acoustic,49,162963,FALSE,0.494,0.152,3,-9.843,1,0.0313,0.947,0,0.123,0.304,134.178,4,acoustic
298xJ2nBaWWS0Je5rtlSxT,Lusaint,I'm Yours (Acoustic),I'm Yours - Acoustic,55,166189,FALSE,0.634,0.267,11,-7.396,1,0.044,0.841,0,0.11,0.391,143.514,4,acoustic
33SH8ZC36EzoRstHbaFE72,Boyce Avenue;Sarah Hyland,"Cover Sessions, Vol. 4",Closer,54,244188,FALSE,0.694,0.471,8,-8.62,1,0.0281,0.411,0,0.233,0.466,95.003,4,acoustic
18PrtmAcNMgZNy1edWuXGb,Mother's Daughter;Beck Pete,A Sky Full of Stars,A Sky Full of Stars,55,165067,FALSE,0.643,0.11,6,-14.28,1,0.0294,0.876,1.38E-05,0.112,0.152,101.995,4,acoustic
4CU3t2c3TIpmzX44P1VCFi,Aron Wright,I Don't Believe in Satan,I Don't Believe in Satan,39,208571,FALSE,0.422,0.41,6,-14.151,0,0.0467,0.00855,0,0.104,0.354,83.952,4,acoustic
0dnRlO7IDzbN9ixVld7hz6,The Perishers,Let There Be Morning (Bonus Track Version),Pills,51,189240,FALSE,0.543,0.288,0,-8.608,0,0.0258,0.667,0,0.113,0.293,95.435,4,acoustic
1XW1lKfocLOAUdp8rUQoNC,Tyler Ward;Madysyn,he said. she said.,Shallow - Acoustic,52,182553,FALSE,0.332,0.282,7,-7.257,1,0.044,0.825,0,0.104,0.234,187.057,4,acoustic
1TZBg0IBHvqfSAlHvVd8eH,Jonah Baker,Watermelon Sugar (Acoustic),Watermelon Sugar - Acoustic,56,183093,FALSE,0.43,0.121,10,-15.148,1,0.0404,0.908,0,0.161,0.461,91.211,4,acoustic
5j5OayPyUCnJSK0RynvqgK,Matt Johnson;Jaclyn Davies,Say You Won't Let Go (Acoustic),Say You Won't Let Go - Acoustic,48,243724,FALSE,0.432,0.197,3,-9.251,1,0.0414,0.87,0,0.11,0.348,163.985,4,acoustic
4WtqjjSiGYHORMr6VX3td1,Kitri,Hikare Inochi,Hikare Inochi,41,322146,FALSE,0.592,0.769,2,-5.268,1,0.0311,0.319,4.66E-06,0.137,0.385,102.033,4,acoustic
0Pi3Ua6fJV1Yx5MGXhfybT,Ben Woodward,Call You Mine (Acoustic Piano),Call You Mine (Acoustic Piano),40,209554,FALSE,0.733,0.297,5,-14.452,1,0.0359,0.935,2.75E-06,0.108,0.766,103.953,4,acoustic
0c99BUd87HQfzgUUQqRyds,Kina Grannis,In the Waiting,For Now,57,198403,FALSE,0.394,0.249,5,-10.484,1,0.0396,0.927,0,0.115,0.329,79.549,4,acoustic
7JRJOLKHz88pR0YS4pVCao,Greg Laswell,Three Flights From Alto Nido,Sweet Dream,53,67746,FALSE,0.41,0.234,1,-15.236,1,0.0421,0.798,0.00304,0.108,0.19,93.72,4,acoustic
0xlyMQ56pZAoGuLCs7GH90,Andrew Foy,Love Nwantiti,Love Nwantiti,30,129032,FALSE,0.48,0.158,8,-15.239,1,0.0807,0.809,0.886,0.117,0.498,86.107,4,acoustic
5dH4xnErpUOIDrGySWGkfJ,Ross Copperman,Stars Are on Your Side,Stars Are on Your Side,49,218004,FALSE,0.255,0.625,0,-8.31,1,0.0323,0.63,0.000211,0.0976,0.191,84.611,4,acoustic
2Sg5gtKvSiRf7TBjI0ObF2,Jonah Baker;Sara Phillips,Covers,We Don't Talk Anymore / Cold (feat. Sara Phillips),26,222911,FALSE,0.524,0.328,11,-10.001,1,0.0403,0.817,0,0.118,0.599,99.941,4,acoustic
2AHZHeLTPuGILKyr4l8uTU,Joe Brooks,Constellation Me,Superman,53,206693,FALSE,0.464,0.653,6,-7.514,1,0.101,0.199,0,0.0979,0.416,162.196,4,acoustic
3JKLrIrHpbHtDU1oeYtbYD,Boyce Avenue,"Cover Sessions, Vol. 5",Chasing Cars,52,246979,FALSE,0.659,0.331,10,-8.987,1,0.0321,0.809,0,0.0996,0.0877,105.01,4,acoustic
2CsHDQ1WFLQBBpIEuLcL3z,Zack Tabudlo,Episode,Calm Me Down,51,282950,FALSE,0.592,0.49,10,-8.508,1,0.0263,0.395,0,0.333,0.437,99.994,4,acoustic
24Gm1mIhO28NmgT17S95JE,Masaharu Fukuyama,KISSして,KISSして,35,222626,FALSE,0.467,0.851,6,-4.203,1,0.0526,0.000353,0,0.33,0.644,93.873,4,acoustic
6j9kSGlYLZdZ9sZkY9DjzY,Zack Tabudlo;James TW,Binibini (Last Day On Earth),Binibini (Last Day On Earth) (feat. James TW),54,219692,FALSE,0.564,0.391,5,-7.655,1,0.0311,0.478,0,0.127,0.101,130.03,4,acoustic
2UJy2HHo4afrQbI5FizxLM,Ciaran Lavery,Kosher,Left for America,50,170786,FALSE,0.498,0.384,4,-10.752,1,0.0976,0.818,0.000937,0.13,0.25,79.856,4,acoustic
7HSk4yGZxfjOkHyOvZrBQZ,John Frusciante,To Record Only Water For Ten Days (U.S. Version),Ramparts,53,70133,FALSE,0.386,0.428,10,-9.949,0,0.0295,0.951,0.882,0.162,0.73,172.311,4,acoustic
2Jhx81CSHw8xWwBqRM2mZR,Chord Overstreet,Hold On (Acoustic),Hold On - Acoustic,48,200346,FALSE,0.702,0.259,2,-9.73,1,0.0403,0.878,5.34E-06,0.108,0.246,120.102,4,acoustic
5P6ZBMWS66FVo6deJaDdHy,The Civil Wars,The Civil Wars,Dust to Dust,49,229653,FALSE,0.747,0.265,1,-14.141,1,0.0354,0.745,0.0169,0.11,0.2,138.017,4,acoustic
5SgFX13gtlQfsNUpoPshwD,Masaharu Fukuyama,Good night,Good night,35,354213,FALSE,0.522,0.498,7,-7.247,1,0.0257,0.0758,1.51E-06,0.25,0.221,145.908,4,acoustic
7vu53hQrIoH7UGeh6qcct1,Zack Tabudlo,As You Are,As You Are,60,183969,FALSE,0.715,0.438,10,-6.147,0,0.0373,0.353,1.75E-06,0.108,0.447,81.07,4,acoustic
55RMhrPQYA6vLu5YMgXxFD,Zack Tabudlo,Episode,Binibini,65,221538,FALSE,0.642,0.374,5,-10.606,1,0.032,0.423,1.54E-06,0.435,0.0979,129.863,4,acoustic
2KsdoMZsL2ajnjjYUWm1ZT,Sara Farell,#Covers,It Aint Me,52,192545,FALSE,0.354,0.415,9,-6.578,1,0.0289,0.797,0,0.107,0.421,175.537,4,acoustic
2fPb58e6f8KxejYDCaARwS,A Great Big World,Is There Anybody Out There?,Say Something,57,233266,FALSE,0.447,0.158,2,-7.571,1,0.036,0.872,1.58E-06,0.0816,0.142,140.942,3,acoustic
4NxUuupOGPquDhy1yFIZK3,Ingrid Michaelson;AJR,The Lotto,The Lotto,59,193695,FALSE,0.687,0.748,3,-4.54,1,0.0785,0.24,0,0.373,0.872,88.944,4,acoustic
0avtLG17MT8kDf9xc67Niv,Rodrigo y Gabriela,Rodrigo Y Gabriela,Tamacun,50,205800,FALSE,0.588,0.914,7,-7.442,1,0.0341,0.832,0.856,0.103,0.971,128.553,4,acoustic
6jI7y83WjuyBne9b3IvdSs,Andrew Belle,The Ladder,Make It Without You,49,272612,FALSE,0.456,0.205,1,-8.437,1,0.0313,0.92,0.00011,0.149,0.161,117.663,4,acoustic
0ngtyvPUKR4YTtkVKvZP02,Priscilla Ahn,A Good Day,Dream,54,211240,FALSE,0.512,0.248,2,-10.359,1,0.0275,0.75,2.96E-05,0.114,0.158,109.692,3,acoustic
5PoaNLRYLL7rywHSPUOZs8,JJ Heller,"Big Love, Small Moments","Big Love, Small Moments",52,204293,FALSE,0.582,0.282,0,-9.229,1,0.0316,0.793,2.01E-06,0.0744,0.278,118.019,4,acoustic
6DwgZO7AMYelPFwr8WPhpg,Priscilla Ahn,When Marnie Was There Song Album - Just Know That I Love You.,I Am Not Alone,46,252386,FALSE,0.568,0.18,7,-11.707,1,0.0284,0.758,6.17E-05,0.111,0.228,112.033,4,acoustic
5X3w2MfxgMTZkn2mTPQs0u,Joshua Hyslop,Echos,Stand Your Ground,62,203253,FALSE,0.71,0.271,7,-9.541,1,0.0283,0.658,4.59E-06,0.115,0.686,131.88,4,acoustic
5PCwedwyeLZQ6xAUIKbwos,Front Porch Step,I Never Loved Before I Found You,Perfect Man,32,291332,FALSE,0.574,0.704,0,-4.65,1,0.0318,0.0931,0.000281,0.136,0.338,117.086,4,acoustic
32kyGOJpEOTFKR9wvPSsxJ,Takehara Pistol,It's My Life,あ。っという間はあるさ,33,172373,FALSE,0.64,0.895,9,-3.068,1,0.0316,0.273,0,0.247,0.94,115.941,4,acoustic
0ifc4mq2mVNefgQFmtXQpt,Eric Hutchinson,Pure Fiction,Tell The World,58,161328,FALSE,0.669,0.854,4,-5.899,1,0.0431,0.0653,0,0.288,0.706,120.035,4,acoustic
2gJ3ZOaiWr3jGHwevufOxr,Brett Dennen,So Much More (Special Edition),Ain't No Reason,57,220306,FALSE,0.615,0.358,5,-9.694,1,0.0552,0.705,0,0.113,0.432,146.06,4,acoustic
37jsciEAFxwyjXx0kV6aO6,Rail Yard Ghosts,Songs from the Lowdown,A Month from Now,34,192392,FALSE,0.415,0.619,2,-7.624,0,0.123,0.946,2.75E-05,0.799,0.739,77.009,4,acoustic
22KbVMZekQbkrHGrubQTpQ,Five For Fighting,Bookmarks,What If,55,207228,FALSE,0.565,0.895,0,-5.354,1,0.04,0.194,0,0.101,0.592,149.919,4,acoustic
4RiKD76gS8huCzwWqw0EGC,The Bridge City Sinners,Bridge City Sinners,Pussy Cat,33,122874,FALSE,0.586,0.702,0,-4.418,1,0.132,0.59,0,0.146,0.644,177.598,4,acoustic
3XFhSbm8EdZD6Cjrm1dNJQ,Frank Turner,Tape Deck Heart (Deluxe Edition),Polaroid Picture,33,223015,FALSE,0.564,0.604,7,-5.055,1,0.0549,0.0287,4.74E-06,0.108,0.341,113.091,4,acoustic
3nImoHhXBOqYcdTN8gt9eE,Matt Costa,sadsadchristmas,I Bet On Flying High,0,155000,FALSE,0.543,0.359,8,-6.571,1,0.0302,0.651,0,0.0981,0.346,109.735,4,acoustic
0B3g35bVxJ42Y0W0I5WBIU,Matt Costa,Christmas Vibes But Not Christmas Songs,I Bet On Flying High,0,155000,FALSE,0.543,0.359,8,-6.571,1,0.0302,0.651,0,0.0981,0.346,109.735,4,acoustic
1igSa6QILI1jyE970ZMYW1,Matt Costa,Acoustic Christmas Campfire,I Bet On Flying High,0,155000,FALSE,0.543,0.359,8,-6.571,1,0.0302,0.651,0,0.0981,0.346,109.735,4,acoustic
4AYITlwiumljGdv0NIGR4T,Jonah Baker,Mirrors (Acoustic),Mirrors - Acoustic,52,224170,FALSE,0.638,0.287,8,-11.174,0,0.0412,0.81,0,0.0804,0.445,128.025,4,acoustic
3YvutLE6lwEyW4WMF5FIi6,Aqualung;Kina Grannis,10 Futures,To the Wonder (feat. Kina Grannis),21,239004,FALSE,0.515,0.46,9,-11.261,0,0.0436,0.891,0.14,0.0874,0.259,140.067,4,acoustic
3geIJghtdmVc7GeJio1xlj,Jonah Baker,Stay - Acoustic,Stay - Acoustic,50,181311,FALSE,0.622,0.221,9,-14.335,1,0.0583,0.901,0,0.107,0.297,131.827,4,acoustic
1yycinn2WICj4UKGQ9xPjD,Ichiko Aoba,マホロボシヤ,太陽さん,55,144653,FALSE,0.44,0.0353,6,-20.858,1,0.0522,0.99,0.00312,0.108,0.362,181.988,4,acoustic
5Z8O4RFAmjA13jrOYIgyXA,Kina Grannis,Oh What A Love,Oh What A Love,46,235135,FALSE,0.457,0.064,6,-19.928,1,0.0339,0.941,0.108,0.107,0.0647,147.824,3,acoustic
1ABd3bWsG4FCKePjXeVfJG,Meiko,The Bright Side,Leave The Lights On,56,248360,FALSE,0.649,0.821,1,-6.483,0,0.0313,0.0302,0.000141,0.0843,0.661,121.938,4,acoustic
4I18rXWixQBWc8JhTqx6Xn,Erin McCarley,I Won't Let You Down,I Won't Let You Down,40,198344,FALSE,0.495,0.329,7,-11.661,1,0.0386,0.652,7.61E-05,0.0606,0.0919,72.992,4,acoustic
3IORLAm07yxo4T7B8cRET3,Jason Mraz,Look For The Good,Look For The Good (Single Version),21,239697,FALSE,0.71,0.615,0,-8.23,1,0.133,0.0384,0,0.283,0.746,90.263,4,acoustic
4sAX65hbNtEC1lceCdGuMt,Isabella Celander,Stargazing,Stargazing,55,186334,FALSE,0.69,0.204,7,-12.427,1,0.0301,0.932,1.73E-06,0.119,0.525,139.587,4,acoustic
7vg5fesQdq5I7Z7XGdyJd5,Roses & Frey,Bad Liar,Bad Liar,50,226877,FALSE,0.596,0.195,7,-11.02,1,0.0264,0.926,0,0.139,0.176,82.114,4,acoustic
6Xrq1dAFgZcSi5HuuHe27i,Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 3",Is It You,41,273260,FALSE,0.66,0.743,9,-8.302,1,0.0506,0.0329,0.00136,0.098,0.445,130.025,4,acoustic
2TRXV6DoQLjdRrBR6ED6NP,Us The Duo,Slow Down Time,Slow Down Time,44,196920,FALSE,0.733,0.657,2,-6.843,1,0.0272,0.013,6.73E-05,0.317,0.433,109.954,4,acoustic
6xXvAzowcCQmoKdDr1oIFJ,Amber Leigh Irish,Simply Acoustic,2002 - Acoustic,57,145056,FALSE,0.589,0.296,0,-9.335,1,0.083,0.842,0,0.0736,0.611,165.799,3,acoustic
5L4G3nwKkd4wykW4BV9sVe,Jess Penner,"Love, Love, Love",Sweeter,33,196026,FALSE,0.686,0.377,9,-9.59,1,0.0589,0.638,0,0.128,0.551,92.042,4,acoustic
0QzY6rP7C8IWMnpEyuQmC6,Daniel Robinson,Heat Waves (Acoustic),Heat Waves - Acoustic,56,193027,FALSE,0.659,0.338,6,-10.367,0,0.0376,0.842,0,0.277,0.495,145.877,4,acoustic
3XdStlaHnq3JrmQDCRqEET,Yosui Inoue;Tamio Okuda,ショッピング,アジアの純真,32,233280,FALSE,0.732,0.83,0,-6.63,1,0.0309,0.201,3.04E-05,0.0802,0.871,111.664,4,acoustic
4h3rI4uxGsbA4LsLt1nB2t,Jonah Baker;Celine,If the World Was Ending (Acoustic),If the World Was Ending - Acoustic,35,213091,FALSE,0.522,0.202,9,-13.38,1,0.0861,0.918,0,0.185,0.457,147.992,4,acoustic
2KhS0LVOw9ralhfbcIi7vL,Greg Laswell,Three Flights From Alto Nido,Comes And Goes (In Waves),55,253546,FALSE,0.565,0.698,0,-8.596,1,0.0295,0.54,0.0183,0.124,0.155,120.013,4,acoustic
6fPblqm2OhtEKvaUEQzLzJ,Masaharu Fukuyama,残響,ながれ星,33,317400,FALSE,0.474,0.408,7,-11.42,1,0.0332,0.603,2.77E-05,0.104,0.238,143.881,4,acoustic
0wFSrH6x1iQOdUljUueAcd,Blame Jones,Acoustic Versions,Dusk Till Dawn - Acoustic,46,167616,FALSE,0.543,0.244,0,-8.062,1,0.0511,0.864,0,0.112,0.29,126.341,3,acoustic
1wSZdWFZphxDh6iJhWlIUi,Ben Woodward,Don't Wanna Leave You,Don't Wanna Leave You,38,211672,FALSE,0.672,0.644,11,-9.063,1,0.236,0.795,0,0.146,0.549,148.135,4,acoustic
5ZpSUdy5wL5Hvwsqz6JCAt,Stephen Speaks,Passenger Seat,Passenger Seat,65,274245,FALSE,0.515,0.769,7,-5.696,1,0.031,0.0456,0.00436,0.0961,0.644,153.046,4,acoustic
3mDvi0k4LuCA7ViLf3Qb3O,Matt White,Best Days,Love,60,170040,FALSE,0.759,0.684,0,-5.751,1,0.0315,0.269,0,0.13,0.759,107.948,4,acoustic
5D6xoqZwDoqRO5V9rNgxFO,Boyce Avenue,"Cover Sessions, Vol. 6",Hallelujah,54,267765,FALSE,0.62,0.21,11,-9.633,0,0.0274,0.911,2.22E-06,0.108,0.163,98.558,3,acoustic
09t3kwndNebf3RV8DZ5pw3,Madi Diaz,Phantom,Ashes,37,250146,FALSE,0.497,0.254,8,-11.716,0,0.0341,0.891,0.0441,0.122,0.0676,110.864,3,acoustic
3yVSlc3y7YWZPAreTHjH9v,Masaharu Fukuyama,残響,明日の☆SHOW,34,290480,FALSE,0.644,0.603,10,-5.83,1,0.0263,0.306,0,0.262,0.516,113.413,4,acoustic
5LHruF9uFyPxGpimaknrU8,Boyce Avenue,"Cover Sessions, Vol. 4",Love Me Like You Do,55,198218,FALSE,0.45,0.254,4,-9.873,1,0.0414,0.827,0,0.204,0.248,92.644,4,acoustic
3SxMBVdL2gxhX5V5dXF9jy,Canyon City,Bluebird,Lost Sparks,51,225400,FALSE,0.548,0.3,4,-12.71,1,0.0298,0.757,9.28E-06,0.0851,0.264,135.902,4,acoustic
6XCPQygbj33s7OUxlbo6bX,Tristan Prettyman,Back to Home,Who We Are,48,259877,FALSE,0.521,0.507,7,-7.007,1,0.0319,0.0162,4.43E-05,0.148,0.153,108.168,4,acoustic
0IZJR2XrPdWqHdnpaPixw9,Masaharu Fukuyama,SING A SONG,Heart (Original Version),34,288426,FALSE,0.587,0.842,4,-6.04,1,0.0268,0.278,0,0.163,0.693,97.013,4,acoustic
3VIbZxc3oo1eAlb7tcRsG1,JJ Heller,It'll Be Alright,It'll Be Alright,51,219363,FALSE,0.543,0.324,0,-11.258,1,0.0316,0.452,2.81E-05,0.412,0.181,139.883,4,acoustic
3SBzDgdTwHOMSik82ZI6L2,Ingrid Michaelson,Everybody,Everybody,54,208426,FALSE,0.742,0.636,11,-6.744,1,0.0331,0.446,0,0.0817,0.48,95.002,4,acoustic
2hSag78vkaBXqpaDF3serw,Mark Oblea,Kabilugan Ng Buwan,Kabilugan Ng Buwan,32,283480,FALSE,0.707,0.402,4,-9.773,1,0.0251,0.677,0,0.104,0.313,94.99,4,acoustic
3wpZTp7HM8Dv25oExNgCC6,Ingrid Michaelson,Be OK,Keep Breathing,54,205586,FALSE,0.52,0.308,7,-11.996,1,0.0331,0.776,0.00285,0.115,0.187,125.93,3,acoustic
63wsZUhUZLlh1OsyrZq7sz,Boyce Avenue;Kina Grannis,"Cover Sessions, Vol. 2",Fast Car,61,304293,FALSE,0.392,0.251,10,-9.845,1,0.0363,0.807,0,0.0797,0.508,204.961,4,acoustic
2FSkBDGsqZIxcsnKNgtMLx,Boyce Avenue,"Cover Sessions, Vol. 2",Just the Way You Are,55,239573,FALSE,0.531,0.296,1,-7.594,1,0.0304,0.84,0,0.124,0.212,106.359,4,acoustic
3e5UDAmMzMUM95PqjVHC4L,Andrew Belle,The Ladder,The Ladder,55,227128,FALSE,0.681,0.608,8,-8.369,1,0.0339,0.62,0.000425,0.136,0.315,123.991,4,acoustic
2jcDDdBy1foaBC8X9owMrZ,Masaharu Fukuyama,HELLO,HELLO (Original Version),34,243066,FALSE,0.569,0.861,1,-4.547,0,0.0406,0.0425,0,0.204,0.511,77.983,4,acoustic
7KC4B2R255iYIPVG8S7Eey,Hanare Gumi,だれそかれそ,接吻,33,369200,FALSE,0.707,0.296,7,-11.633,1,0.078,0.283,0,0.0601,0.65,88.006,4,acoustic
